file,model_in_file,query_id,chunk_id,score
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,0,0,1.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,1,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,2,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,3,0,1.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,4,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,5,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,6,0,0.5
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,7,0,1.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,8,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,9,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,10,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,11,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,12,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,13,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,14,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,15,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,16,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,17,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,18,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,19,0,0.5
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,20,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,21,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,22,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,23,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,24,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,25,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,26,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,27,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,28,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,29,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,30,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,31,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,32,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,33,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,34,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,35,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,36,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,37,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,38,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,39,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,40,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,41,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,42,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,43,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,44,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,45,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,46,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,47,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,48,0,0.0
LLaMA3.2-1B_Baseline.json,LLaMA3.2-1B_Baseline,49,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,0,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,1,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,2,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,3,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,4,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,5,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,6,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,7,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,8,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,9,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,10,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,11,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,12,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,13,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,14,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,15,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,16,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,17,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,18,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,19,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,20,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,21,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,22,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,23,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,24,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,25,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,26,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,27,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,28,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,29,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,30,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,31,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,32,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,33,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,34,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,35,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,36,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,37,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,38,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,39,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,40,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,41,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,42,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,43,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,44,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,45,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,46,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,47,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,48,0,0.0
LLaMA3.2-1B_Prune-0th-Layer.json,LLaMA3.2-1B_Prune-0th-Layer,49,0,
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,0,1,0.5
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,1,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,2,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,3,1,1.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,4,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,5,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,6,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,7,1,1.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,8,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,9,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,10,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,11,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,12,1,0.5
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,13,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,14,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,15,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,16,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,17,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,18,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,19,1,0.5
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,20,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,21,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,22,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,23,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,24,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,25,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,26,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,27,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,28,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,29,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,30,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,31,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,32,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,33,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,34,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,35,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,36,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,37,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,38,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,39,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,40,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,41,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,42,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,43,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,44,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,45,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,46,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,47,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,48,1,0.0
LLaMA3.2-1B_Prune-10th-Layer.json,LLaMA3.2-1B_Prune-10th-Layer,49,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,0,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,1,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,2,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,3,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,4,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,5,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,6,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,7,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,8,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,9,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,10,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,11,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,12,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,13,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,14,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,15,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,16,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,17,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,18,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,19,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,20,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,21,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,22,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,23,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,24,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,25,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,26,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,27,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,28,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,29,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,30,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,31,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,32,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,33,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,34,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,35,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,36,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,37,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,38,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,39,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,40,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,41,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,42,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,43,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,44,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,45,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,46,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,47,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,48,1,0.0
LLaMA3.2-1B_Prune-11th-Layer.json,LLaMA3.2-1B_Prune-11th-Layer,49,1,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,0,2,1.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,1,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,2,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,3,2,1.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,4,2,0.5
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,5,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,6,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,7,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,8,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,9,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,10,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,11,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,12,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,13,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,14,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,15,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,16,2,0.0
LLaMA3.2-1B_Prune-12th-Layer.json,LLaMA3.2-1B_Prune-12th-Layer,17,2,0.0
